# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-12-12 14:57:54 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01105585 TOWN BROOK AT QUINCY, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01105585
#            TS   parameter     Description
#         66228       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	66228_00060	66228_00060_cd
USGS	01105585	2018-09-26 05:30	EDT	22.9	P
USGS	01105585	2018-09-26 05:45	EDT	23.2	P
USGS	01105585	2018-09-26 06:00	EDT	22.8	P
USGS	01105585	2018-09-26 06:15	EDT	22.2	P
USGS	01105585	2018-09-26 06:30	EDT	22.6	P
USGS	01105585	2018-09-26 06:45	EDT	22.1	P
USGS	01105585	2018-09-26 07:00	EDT	21.7	P
USGS	01105585	2018-09-26 07:15	EDT	22.1	P
USGS	01105585	2018-09-26 07:30	EDT	21.3	P
USGS	01105585	2018-09-26 07:45	EDT	20.9	P
USGS	01105585	2018-09-26 08:00	EDT	20.8	P
USGS	01105585	2018-09-26 08:15	EDT	20.7	P
USGS	01105585	2018-09-26 08:30	EDT	20.4	P
USGS	01105585	2018-09-26 08:45	EDT	20.1	P
USGS	01105585	2018-09-26 09:00	EDT	20.4	P
USGS	01105585	2018-09-26 09:15	EDT	20.0	P
USGS	01105585	2018-09-26 09:30	EDT	19.6	P
USGS	01105585	2018-09-26 09:45	EDT	19.6	P
USGS	01105585	2018-09-26 10:00	EDT	19.4	P
USGS	01105585	2018-09-26 10:15	EDT	19.0	P
USGS	01105585	2018-09-26 10:30	EDT	19.4	P
USGS	01105585	2018-09-26 10:45	EDT	18.7	P
USGS	01105585	2018-09-26 11:00	EDT	18.4	P
USGS	01105585	2018-09-26 11:15	EDT	18.7	P
USGS	01105585	2018-09-26 11:30	EDT	18.1	P
USGS	01105585	2018-09-26 11:45	EDT	17.8	P
USGS	01105585	2018-09-26 12:00	EDT	17.8	P
USGS	01105585	2018-09-26 12:15	EDT	17.6	P
USGS	01105585	2018-09-26 12:30	EDT	17.4	P
USGS	01105585	2018-09-26 12:45	EDT	17.3	P
USGS	01105585	2018-09-26 13:00	EDT	17.8	P
USGS	01105585	2018-09-26 13:15	EDT	17.3	P
USGS	01105585	2018-09-26 13:30	EDT	17.3	P
USGS	01105585	2018-09-26 13:45	EDT	17.3	P
USGS	01105585	2018-09-26 14:00	EDT	16.6	P
USGS	01105585	2018-09-26 14:15	EDT	16.1	P
USGS	01105585	2018-09-26 14:30	EDT	15.9	P
USGS	01105585	2018-09-26 14:45	EDT	15.2	P
USGS	01105585	2018-09-26 15:00	EDT	14.8	P
USGS	01105585	2018-09-26 15:15	EDT	14.6	P
USGS	01105585	2018-09-26 15:30	EDT	14.5	P
USGS	01105585	2018-09-26 15:45	EDT	14.2	P
USGS	01105585	2018-09-26 16:00	EDT	13.9	P
USGS	01105585	2018-09-26 16:15	EDT	13.9	P
USGS	01105585	2018-09-26 16:30	EDT	13.5	P
USGS	01105585	2018-09-26 16:45	EDT	13.2	P
USGS	01105585	2018-09-26 17:00	EDT	13.3	P
USGS	01105585	2018-09-26 17:15	EDT	12.9	P
USGS	01105585	2018-09-26 17:30	EDT	12.7	P
USGS	01105585	2018-09-26 17:45	EDT	13.0	P
USGS	01105585	2018-09-26 18:00	EDT	12.4	P
USGS	01105585	2018-09-26 18:15	EDT	12.2	P
USGS	01105585	2018-09-26 18:30	EDT	12.1	P
USGS	01105585	2018-09-26 18:45	EDT	12.0	P
USGS	01105585	2018-09-26 19:00	EDT	11.7	P
USGS	01105585	2018-09-26 19:15	EDT	11.6	P
USGS	01105585	2018-09-26 19:30	EDT	11.7	P
USGS	01105585	2018-09-26 19:45	EDT	11.4	P
USGS	01105585	2018-09-26 20:00	EDT	11.1	P
USGS	01105585	2018-09-26 20:15	EDT	11.2	P
USGS	01105585	2018-09-26 20:30	EDT	11.0	P
USGS	01105585	2018-09-26 20:45	EDT	10.8	P
USGS	01105585	2018-09-26 21:00	EDT	10.6	P
USGS	01105585	2018-09-26 21:15	EDT	10.8	P
USGS	01105585	2018-09-26 21:30	EDT	10.6	P
USGS	01105585	2018-09-26 21:45	EDT	10.3	P
USGS	01105585	2018-09-26 22:00	EDT	10.1	P
USGS	01105585	2018-09-26 22:15	EDT	10.5	P
USGS	01105585	2018-09-26 22:30	EDT	10.1	P
USGS	01105585	2018-09-26 22:45	EDT	9.88	P
USGS	01105585	2018-09-26 23:00	EDT	9.63	P
USGS	01105585	2018-09-26 23:15	EDT	9.99	P
USGS	01105585	2018-09-26 23:30	EDT	9.63	P
USGS	01105585	2018-09-26 23:45	EDT	9.41	P
USGS	01105585	2018-09-27 00:00	EDT	9.25	P
USGS	01105585	2018-09-27 00:15	EDT	9.63	P
USGS	01105585	2018-09-27 00:30	EDT	28.1	P
USGS	01105585	2018-09-27 00:45	EDT	45.0	P
USGS	01105585	2018-09-27 01:00	EDT	59.0	P
USGS	01105585	2018-09-27 01:15	EDT	58.4	P
USGS	01105585	2018-09-27 01:30	EDT	49.4	P
USGS	01105585	2018-09-27 01:45	EDT	47.9	P
USGS	01105585	2018-09-27 02:00	EDT	41.7	P
USGS	01105585	2018-09-27 02:15	EDT	40.3	P
USGS	01105585	2018-09-27 02:30	EDT	47.8	P
USGS	01105585	2018-09-27 02:45	EDT	41.0	P
USGS	01105585	2018-09-27 03:00	EDT	33.0	P
USGS	01105585	2018-09-27 03:15	EDT	30.1	P
USGS	01105585	2018-09-27 03:30	EDT	27.6	P
USGS	01105585	2018-09-27 03:45	EDT	26.4	P
USGS	01105585	2018-09-27 04:00	EDT	24.9	P
USGS	01105585	2018-09-27 04:15	EDT	24.6	P
USGS	01105585	2018-09-27 04:30	EDT	23.7	P
USGS	01105585	2018-09-27 04:45	EDT	23.7	P
USGS	01105585	2018-09-27 05:00	EDT	22.7	P
USGS	01105585	2018-09-27 05:15	EDT	22.7	P
USGS	01105585	2018-09-27 05:30	EDT	22.1	P
USGS	01105585	2018-09-27 05:45	EDT	21.4	P
USGS	01105585	2018-09-27 06:00	EDT	21.4	P
USGS	01105585	2018-09-27 06:15	EDT	20.8	P
USGS	01105585	2018-09-27 06:30	EDT	20.5	P
USGS	01105585	2018-09-27 06:45	EDT	20.6	P
USGS	01105585	2018-09-27 07:00	EDT	20.1	P
USGS	01105585	2018-09-27 07:15	EDT	19.6	P
USGS	01105585	2018-09-27 07:30	EDT	19.5	P
USGS	01105585	2018-09-27 07:45	EDT	19.3	P
USGS	01105585	2018-09-27 08:00	EDT	19.0	P
USGS	01105585	2018-09-27 08:15	EDT	19.1	P
USGS	01105585	2018-09-27 08:30	EDT	18.6	P
USGS	01105585	2018-09-27 08:45	EDT	18.3	P
USGS	01105585	2018-09-27 09:00	EDT	18.5	P
USGS	01105585	2018-09-27 09:15	EDT	18.0	P
USGS	01105585	2018-09-27 09:30	EDT	17.8	P
USGS	01105585	2018-09-27 09:45	EDT	17.9	P
USGS	01105585	2018-09-27 10:00	EDT	17.6	P
USGS	01105585	2018-09-27 10:15	EDT	17.2	P
USGS	01105585	2018-09-27 10:30	EDT	17.3	P
USGS	01105585	2018-09-27 10:45	EDT	17.0	P
USGS	01105585	2018-09-27 11:00	EDT	16.7	P
USGS	01105585	2018-09-27 11:15	EDT	16.7	P
USGS	01105585	2018-09-27 11:30	EDT	16.0	P
USGS	01105585	2018-09-27 11:45	EDT	15.8	P
USGS	01105585	2018-09-27 12:00	EDT	15.9	P
USGS	01105585	2018-09-27 12:15	EDT	15.3	P
USGS	01105585	2018-09-27 12:30	EDT	15.2	P
USGS	01105585	2018-09-27 12:45	EDT	15.8	P
USGS	01105585	2018-09-27 13:00	EDT	14.9	P
USGS	01105585	2018-09-27 13:15	EDT	14.5	P
USGS	01105585	2018-09-27 13:30	EDT	14.5	P
USGS	01105585	2018-09-27 13:45	EDT	14.1	P
USGS	01105585	2018-09-27 14:00	EDT	13.7	P
USGS	01105585	2018-09-27 14:15	EDT	14.0	P
USGS	01105585	2018-09-27 14:30	EDT	13.7	P
USGS	01105585	2018-09-27 14:45	EDT	13.4	P
USGS	01105585	2018-09-27 15:00	EDT	13.6	P
USGS	01105585	2018-09-27 15:15	EDT	12.9	P
USGS	01105585	2018-09-27 15:30	EDT	12.6	P
USGS	01105585	2018-09-27 15:45	EDT	12.6	P
USGS	01105585	2018-09-27 16:00	EDT	12.6	P
USGS	01105585	2018-09-27 16:15	EDT	12.1	P
USGS	01105585	2018-09-27 16:30	EDT	12.0	P
USGS	01105585	2018-09-27 16:45	EDT	12.2	P
USGS	01105585	2018-09-27 17:00	EDT	11.9	P
USGS	01105585	2018-09-27 17:15	EDT	11.5	P
USGS	01105585	2018-09-27 17:30	EDT	11.4	P
USGS	01105585	2018-09-27 17:45	EDT	11.7	P
USGS	01105585	2018-09-27 18:00	EDT	11.3	P
USGS	01105585	2018-09-27 18:15	EDT	11.1	P
USGS	01105585	2018-09-27 18:30	EDT	11.5	P
USGS	01105585	2018-09-27 18:45	EDT	11.0	P
USGS	01105585	2018-09-27 19:00	EDT	10.7	P
USGS	01105585	2018-09-27 19:15	EDT	10.5	P
USGS	01105585	2018-09-27 19:30	EDT	10.8	P
USGS	01105585	2018-09-27 19:45	EDT	10.4	P
USGS	01105585	2018-09-27 20:00	EDT	10.2	P
USGS	01105585	2018-09-27 20:15	EDT	10.6	P
USGS	01105585	2018-09-27 20:30	EDT	10.2	P
USGS	01105585	2018-09-27 20:45	EDT	9.94	P
USGS	01105585	2018-09-27 21:00	EDT	9.82	P
USGS	01105585	2018-09-27 21:15	EDT	9.96	P
USGS	01105585	2018-09-27 21:30	EDT	9.74	P
USGS	01105585	2018-09-27 21:45	EDT	9.49	P
USGS	01105585	2018-09-27 22:00	EDT	9.80	P
USGS	01105585	2018-09-27 22:15	EDT	9.47	P
USGS	01105585	2018-09-27 22:30	EDT	9.30	P
USGS	01105585	2018-09-27 22:45	EDT	9.16	P
USGS	01105585	2018-09-27 23:00	EDT	9.60	P
USGS	01105585	2018-09-27 23:15	EDT	9.22	P
USGS	01105585	2018-09-27 23:30	EDT	9.04	P
USGS	01105585	2018-09-27 23:45	EDT	8.86	P
USGS	01105585	2018-09-28 00:00	EDT	9.25	P
USGS	01105585	2018-09-28 00:15	EDT	8.95	P
USGS	01105585	2018-09-28 00:30	EDT	8.65	P
USGS	01105585	2018-09-28 00:45	EDT	8.62	P
USGS	01105585	2018-09-28 01:00	EDT	9.07	P
USGS	01105585	2018-09-28 01:15	EDT	8.62	P
USGS	01105585	2018-09-28 01:30	EDT	8.50	P
USGS	01105585	2018-09-28 01:45	EDT	8.32	P
USGS	01105585	2018-09-28 02:00	EDT	8.56	P
USGS	01105585	2018-09-28 02:15	EDT	8.53	P
USGS	01105585	2018-09-28 02:30	EDT	8.18	P
USGS	01105585	2018-09-28 02:45	EDT	8.15	P
USGS	01105585	2018-09-28 03:00	EDT	8.04	P
USGS	01105585	2018-09-28 03:15	EDT	8.56	P
USGS	01105585	2018-09-28 03:30	EDT	8.12	P
USGS	01105585	2018-09-28 03:45	EDT	7.92	P
USGS	01105585	2018-09-28 04:00	EDT	7.84	P
USGS	01105585	2018-09-28 04:15	EDT	8.41	P
USGS	01105585	2018-09-28 04:30	EDT	8.01	P
USGS	01105585	2018-09-28 04:45	EDT	7.81	P
USGS	01105585	2018-09-28 05:00	EDT	7.64	P
USGS	01105585	2018-09-28 05:15	EDT	7.64	P
USGS	01105585	2018-09-28 05:30	EDT	7.95	P
USGS	01105585	2018-09-28 05:45	EDT	7.56	P
USGS	01105585	2018-09-28 06:00	EDT	7.50	P
USGS	01105585	2018-09-28 06:15	EDT	7.36	P
USGS	01105585	2018-09-28 06:30	EDT	7.95	P
USGS	01105585	2018-09-28 06:45	EDT	7.47	P
USGS	01105585	2018-09-28 07:00	EDT	7.31	P
USGS	01105585	2018-09-28 07:15	EDT	7.20	P
USGS	01105585	2018-09-28 07:30	EDT	7.56	P
USGS	01105585	2018-09-28 07:45	EDT	12.8	P
USGS	01105585	2018-09-28 08:00	EDT	18.9	P
USGS	01105585	2018-09-28 08:15	EDT	37.6	P
USGS	01105585	2018-09-28 08:30	EDT	32.6	P
USGS	01105585	2018-09-28 08:45	EDT	24.9	P
USGS	01105585	2018-09-28 09:00	EDT	19.1	P
USGS	01105585	2018-09-28 09:15	EDT	19.9	P
USGS	01105585	2018-09-28 09:30	EDT	25.7	P
USGS	01105585	2018-09-28 09:45	EDT	30.1	P
USGS	01105585	2018-09-28 10:00	EDT	26.7	P
USGS	01105585	2018-09-28 10:15	EDT	23.6	P
USGS	01105585	2018-09-28 10:30	EDT	22.0	P
USGS	01105585	2018-09-28 10:45	EDT	20.0	P
USGS	01105585	2018-09-28 11:00	EDT	19.5	P
USGS	01105585	2018-09-28 11:15	EDT	20.1	P
USGS	01105585	2018-09-28 11:30	EDT	20.2	P
USGS	01105585	2018-09-28 11:45	EDT	24.5	P
USGS	01105585	2018-09-28 12:00	EDT	28.0	P
USGS	01105585	2018-09-28 12:15	EDT	26.2	P
USGS	01105585	2018-09-28 12:30	EDT	23.6	P
USGS	01105585	2018-09-28 12:45	EDT	22.1	P
USGS	01105585	2018-09-28 13:00	EDT	21.9	P
USGS	01105585	2018-09-28 13:15	EDT	21.0	P
USGS	01105585	2018-09-28 13:30	EDT	19.9	P
USGS	01105585	2018-09-28 13:45	EDT	19.9	P
USGS	01105585	2018-09-28 14:00	EDT	19.1	P
USGS	01105585	2018-09-28 14:15	EDT	19.0	P
USGS	01105585	2018-09-28 14:30	EDT	19.4	P
USGS	01105585	2018-09-28 14:45	EDT	18.3	P
USGS	01105585	2018-09-28 15:00	EDT	17.2	P
USGS	01105585	2018-09-28 15:15	EDT	17.0	P
USGS	01105585	2018-09-28 15:30	EDT	16.4	P
USGS	01105585	2018-09-28 15:45	EDT	15.7	P
USGS	01105585	2018-09-28 16:00	EDT	15.5	P
USGS	01105585	2018-09-28 16:15	EDT	15.4	P
USGS	01105585	2018-09-28 16:30	EDT	15.0	P
USGS	01105585	2018-09-28 16:45	EDT	14.6	P
USGS	01105585	2018-09-28 17:00	EDT	15.0	P
USGS	01105585	2018-09-28 17:15	EDT	14.1	P
USGS	01105585	2018-09-28 17:30	EDT	13.9	P
USGS	01105585	2018-09-28 17:45	EDT	13.6	P
USGS	01105585	2018-09-28 18:00	EDT	13.7	P
USGS	01105585	2018-09-28 18:15	EDT	13.2	P
USGS	01105585	2018-09-28 18:30	EDT	12.9	P
USGS	01105585	2018-09-28 18:45	EDT	12.7	P
USGS	01105585	2018-09-28 19:00	EDT	12.7	P
USGS	01105585	2018-09-28 19:15	EDT	12.3	P
USGS	01105585	2018-09-28 19:30	EDT	12.2	P
USGS	01105585	2018-09-28 19:45	EDT	12.6	P
USGS	01105585	2018-09-28 20:00	EDT	12.0	P
USGS	01105585	2018-09-28 20:15	EDT	11.8	P
USGS	01105585	2018-09-28 20:30	EDT	11.5	P
USGS	01105585	2018-09-28 20:45	EDT	11.9	P
USGS	01105585	2018-09-28 21:00	EDT	11.3	P
USGS	01105585	2018-09-28 21:15	EDT	11.3	P
USGS	01105585	2018-09-28 21:30	EDT	11.5	P
USGS	01105585	2018-09-28 21:45	EDT	11.1	P
USGS	01105585	2018-09-28 22:00	EDT	10.9	P
USGS	01105585	2018-09-28 22:15	EDT	10.7	P
USGS	01105585	2018-09-28 22:30	EDT	11.2	P
USGS	01105585	2018-09-28 22:45	EDT	10.7	P
USGS	01105585	2018-09-28 23:00	EDT	10.5	P
USGS	01105585	2018-09-28 23:15	EDT	10.3	P
USGS	01105585	2018-09-28 23:30	EDT	10.8	P
USGS	01105585	2018-09-28 23:45	EDT	10.3	P
USGS	01105585	2018-09-29 00:00	EDT	10.1	P
USGS	01105585	2018-09-29 00:15	EDT	9.99	P
USGS	01105585	2018-09-29 00:30	EDT	10.1	P
USGS	01105585	2018-09-29 00:45	EDT	10.1	P
USGS	01105585	2018-09-29 01:00	EDT	9.69	P
USGS	01105585	2018-09-29 01:15	EDT	9.66	P
USGS	01105585	2018-09-29 01:30	EDT	9.49	P
USGS	01105585	2018-09-29 01:45	EDT	10.0	P
USGS	01105585	2018-09-29 02:00	EDT	9.63	P
USGS	01105585	2018-09-29 02:15	EDT	9.33	P
USGS	01105585	2018-09-29 02:30	EDT	9.30	P
USGS	01105585	2018-09-29 02:45	EDT	9.63	P
USGS	01105585	2018-09-29 03:00	EDT	9.38	P
USGS	01105585	2018-09-29 03:15	EDT	9.16	P
USGS	01105585	2018-09-29 03:30	EDT	9.04	P
USGS	01105585	2018-09-29 03:45	EDT	8.92	P
USGS	01105585	2018-09-29 04:00	EDT	9.36	P
USGS	01105585	2018-09-29 04:15	EDT	8.98	P
USGS	01105585	2018-09-29 04:30	EDT	8.77	P
USGS	01105585	2018-09-29 04:45	EDT	8.74	P
USGS	01105585	2018-09-29 05:00	EDT	9.27	P
USGS	01105585	2018-09-29 05:15	EDT	8.80	P
USGS	01105585	2018-09-29 05:30	EDT	8.59	P
USGS	01105585	2018-09-29 05:45	EDT	8.44	P
USGS	01105585	2018-09-29 06:00	EDT	8.56	P
USGS	01105585	2018-09-29 06:15	EDT	8.65	P
USGS	01105585	2018-09-29 06:30	EDT	8.44	P
USGS	01105585	2018-09-29 06:45	EDT	8.18	P
USGS	01105585	2018-09-29 07:00	EDT	8.15	P
USGS	01105585	2018-09-29 07:15	EDT	8.74	P
USGS	01105585	2018-09-29 07:30	EDT	8.29	P
USGS	01105585	2018-09-29 07:45	EDT	8.06	P
USGS	01105585	2018-09-29 08:00	EDT	8.01	P
USGS	01105585	2018-09-29 08:15	EDT	8.09	P
USGS	01105585	2018-09-29 08:30	EDT	8.24	P
USGS	01105585	2018-09-29 08:45	EDT	7.89	P
USGS	01105585	2018-09-29 09:00	EDT	7.86	P
USGS	01105585	2018-09-29 09:15	EDT	7.78	P
USGS	01105585	2018-09-29 09:30	EDT	8.53	P
USGS	01105585	2018-09-29 09:45	EDT	7.86	P
USGS	01105585	2018-09-29 10:00	EDT	7.67	P
USGS	01105585	2018-09-29 10:15	EDT	7.64	P
USGS	01105585	2018-09-29 10:30	EDT	7.56	P
USGS	01105585	2018-09-29 10:45	EDT	8.06	P
USGS	01105585	2018-09-29 11:00	EDT	7.61	P
USGS	01105585	2018-09-29 11:15	EDT	7.53	P
USGS	01105585	2018-09-29 11:30	EDT	7.39	P
USGS	01105585	2018-09-29 11:45	EDT	7.72	P
USGS	01105585	2018-09-29 12:00	EDT	7.70	P
USGS	01105585	2018-09-29 12:15	EDT	7.42	P
USGS	01105585	2018-09-29 12:30	EDT	7.23	P
USGS	01105585	2018-09-29 12:45	EDT	7.25	P
USGS	01105585	2018-09-29 13:00	EDT	7.72	P
USGS	01105585	2018-09-29 13:15	EDT	7.42	P
USGS	01105585	2018-09-29 13:30	EDT	7.23	P
USGS	01105585	2018-09-29 13:45	EDT	7.01	P
USGS	01105585	2018-09-29 14:00	EDT	6.96	P
USGS	01105585	2018-09-29 14:15	EDT	7.67	P
USGS	01105585	2018-09-29 14:30	EDT	7.23	P
USGS	01105585	2018-09-29 14:45	EDT	6.96	P
USGS	01105585	2018-09-29 15:00	EDT	6.85	P
USGS	01105585	2018-09-29 15:15	EDT	6.85	P
USGS	01105585	2018-09-29 15:30	EDT	7.31	P
USGS	01105585	2018-09-29 15:45	EDT	6.96	P
USGS	01105585	2018-09-29 16:00	EDT	6.83	P
USGS	01105585	2018-09-29 16:15	EDT	6.72	P
USGS	01105585	2018-09-29 16:30	EDT	6.88	P
USGS	01105585	2018-09-29 16:45	EDT	7.12	P
USGS	01105585	2018-09-29 17:00	EDT	6.83	P
USGS	01105585	2018-09-29 17:15	EDT	6.77	P
USGS	01105585	2018-09-29 17:30	EDT	6.64	P
USGS	01105585	2018-09-29 17:45	EDT	6.98	P
USGS	01105585	2018-09-29 18:00	EDT	6.90	P
USGS	01105585	2018-09-29 18:15	EDT	6.64	P
USGS	01105585	2018-09-29 18:30	EDT	6.54	P
USGS	01105585	2018-09-29 18:45	EDT	6.49	P
USGS	01105585	2018-09-29 19:00	EDT	6.88	P
USGS	01105585	2018-09-29 19:15	EDT	6.75	P
USGS	01105585	2018-09-29 19:30	EDT	6.46	P
USGS	01105585	2018-09-29 19:45	EDT	6.44	P
USGS	01105585	2018-09-29 20:00	EDT	6.31	P
USGS	01105585	2018-09-29 20:15	EDT	6.96	P
USGS	01105585	2018-09-29 20:30	EDT	6.44	P
USGS	01105585	2018-09-29 20:45	EDT	6.28	P
USGS	01105585	2018-09-29 21:00	EDT	6.18	P
USGS	01105585	2018-09-29 21:15	EDT	6.08	P
USGS	01105585	2018-09-29 21:30	EDT	6.88	P
USGS	01105585	2018-09-29 21:45	EDT	6.33	P
USGS	01105585	2018-09-29 22:00	EDT	6.23	P
USGS	01105585	2018-09-29 22:15	EDT	6.13	P
USGS	01105585	2018-09-29 22:30	EDT	6.08	P
USGS	01105585	2018-09-29 22:45	EDT	6.77	P
USGS	01105585	2018-09-29 23:00	EDT	6.31	P
USGS	01105585	2018-09-29 23:15	EDT	6.13	P
USGS	01105585	2018-09-29 23:30	EDT	6.11	P
USGS	01105585	2018-09-29 23:45	EDT	5.98	P
USGS	01105585	2018-09-30 00:00	EDT	6.72	P
USGS	01105585	2018-09-30 00:15	EDT	6.16	P
USGS	01105585	2018-09-30 00:30	EDT	6.08	P
USGS	01105585	2018-09-30 00:45	EDT	5.93	P
USGS	01105585	2018-09-30 01:00	EDT	5.88	P
USGS	01105585	2018-09-30 01:15	EDT	6.59	P
USGS	01105585	2018-09-30 01:30	EDT	6.08	P
USGS	01105585	2018-09-30 01:45	EDT	5.91	P
USGS	01105585	2018-09-30 02:00	EDT	5.78	P
USGS	01105585	2018-09-30 02:15	EDT	5.86	P
USGS	01105585	2018-09-30 02:30	EDT	6.31	P
USGS	01105585	2018-09-30 02:45	EDT	6.08	P
USGS	01105585	2018-09-30 03:00	EDT	5.86	P
USGS	01105585	2018-09-30 03:30	EDT	6.01	P
USGS	01105585	2018-09-30 03:45	EDT	6.11	P
USGS	01105585	2018-09-30 04:00	EDT	5.88	P
USGS	01105585	2018-09-30 04:15	EDT	5.74	P
USGS	01105585	2018-09-30 04:30	EDT	5.69	P
USGS	01105585	2018-09-30 04:45	EDT	5.66	P
USGS	01105585	2018-09-30 05:00	EDT	6.06	P
USGS	01105585	2018-09-30 05:15	EDT	5.81	P
USGS	01105585	2018-09-30 05:30	EDT	5.71	P
USGS	01105585	2018-09-30 05:45	EDT	5.61	P
USGS	01105585	2018-09-30 06:00	EDT	5.57	P
USGS	01105585	2018-09-30 06:30	EDT	5.83	P
USGS	01105585	2018-09-30 06:45	EDT	5.61	P
USGS	01105585	2018-09-30 07:00	EDT	5.54	P
USGS	01105585	2018-09-30 07:15	EDT	5.50	P
USGS	01105585	2018-09-30 07:30	EDT	5.47	P
USGS	01105585	2018-09-30 07:45	EDT	6.18	P
USGS	01105585	2018-09-30 08:00	EDT	5.66	P
USGS	01105585	2018-09-30 08:15	EDT	5.47	P
USGS	01105585	2018-09-30 08:30	EDT	5.40	P
USGS	01105585	2018-09-30 08:45	EDT	5.35	P
USGS	01105585	2018-09-30 09:00	EDT	5.31	P
USGS	01105585	2018-09-30 09:15	EDT	6.01	P
USGS	01105585	2018-09-30 09:30	EDT	5.57	P
USGS	01105585	2018-09-30 09:45	EDT	5.40	P
USGS	01105585	2018-09-30 10:00	EDT	5.31	P
USGS	01105585	2018-09-30 10:15	EDT	5.31	P
USGS	01105585	2018-09-30 10:30	EDT	5.31	P
USGS	01105585	2018-09-30 10:45	EDT	5.76	P
USGS	01105585	2018-09-30 11:00	EDT	5.40	P
USGS	01105585	2018-09-30 11:15	EDT	5.35	P
USGS	01105585	2018-09-30 11:30	EDT	5.24	P
USGS	01105585	2018-09-30 11:45	EDT	5.19	P
USGS	01105585	2018-09-30 12:00	EDT	6.11	P
USGS	01105585	2018-09-30 12:15	EDT	5.47	P
USGS	01105585	2018-09-30 12:30	EDT	5.28	P
USGS	01105585	2018-09-30 12:45	EDT	5.26	P
USGS	01105585	2018-09-30 13:00	EDT	5.21	P
USGS	01105585	2018-09-30 13:15	EDT	5.08	P
USGS	01105585	2018-09-30 13:30	EDT	5.71	P
USGS	01105585	2018-09-30 13:45	EDT	5.28	P
USGS	01105585	2018-09-30 14:00	EDT	5.10	P
USGS	01105585	2018-09-30 14:15	EDT	5.10	P
USGS	01105585	2018-09-30 14:30	EDT	5.03	P
USGS	01105585	2018-09-30 14:45	EDT	5.69	P
USGS	01105585	2018-09-30 15:00	EDT	5.26	P
USGS	01105585	2018-09-30 15:15	EDT	5.03	P
USGS	01105585	2018-09-30 15:30	EDT	5.08	P
USGS	01105585	2018-09-30 15:45	EDT	4.98	P
USGS	01105585	2018-09-30 16:00	EDT	5.08	P
USGS	01105585	2018-09-30 16:15	EDT	5.42	P
USGS	01105585	2018-09-30 16:30	EDT	5.14	P
USGS	01105585	2018-09-30 16:45	EDT	5.08	P
USGS	01105585	2018-09-30 17:00	EDT	5.03	P
USGS	01105585	2018-09-30 17:15	EDT	4.96	P
USGS	01105585	2018-09-30 17:30	EDT	5.69	P
USGS	01105585	2018-09-30 17:45	EDT	5.17	P
USGS	01105585	2018-09-30 18:00	EDT	5.03	P
USGS	01105585	2018-09-30 18:15	EDT	5.03	P
USGS	01105585	2018-09-30 18:30	EDT	4.92	P
USGS	01105585	2018-09-30 18:45	EDT	5.42	P
USGS	01105585	2018-09-30 19:00	EDT	5.28	P
USGS	01105585	2018-09-30 19:15	EDT	5.03	P
USGS	01105585	2018-09-30 19:30	EDT	4.96	P
USGS	01105585	2018-09-30 19:45	EDT	4.87	P
USGS	01105585	2018-09-30 20:00	EDT	4.81	P
USGS	01105585	2018-09-30 20:30	EDT	5.03	P
USGS	01105585	2018-09-30 20:45	EDT	4.87	P
USGS	01105585	2018-09-30 21:00	EDT	4.85	P
USGS	01105585	2018-09-30 21:30	EDT	4.78	P
USGS	01105585	2018-09-30 21:45	EDT	5.35	P
USGS	01105585	2018-09-30 22:00	EDT	5.01	P
USGS	01105585	2018-09-30 22:30	EDT	4.87	P
USGS	01105585	2018-09-30 22:45	EDT	4.83	P
USGS	01105585	2018-09-30 23:00	EDT	4.78	P
USGS	01105585	2018-09-30 23:30	EDT	4.94	P
USGS	01105585	2018-09-30 23:45	EDT	4.85	P
USGS	01105585	2018-10-01 00:00	EDT	4.74	P
USGS	01105585	2018-10-01 00:30	EDT	4.69	P
USGS	01105585	2018-10-01 00:45	EDT	5.31	P
USGS	01105585	2018-10-01 01:00	EDT	5.08	P
USGS	01105585	2018-10-01 01:15	EDT	4.76	P
USGS	01105585	2018-10-01 01:30	EDT	4.74	P
USGS	01105585	2018-10-01 01:45	EDT	4.69	P
USGS	01105585	2018-10-01 02:00	EDT	4.59	P
USGS	01105585	2018-10-01 02:15	EDT	4.67	P
USGS	01105585	2018-10-01 02:30	EDT	5.24	P
USGS	01105585	2018-10-01 02:45	EDT	4.87	P
USGS	01105585	2018-10-01 03:00	EDT	4.72	P
